module_id,module,question_concept_id,question,answer_concept_id,answer,answer_numeric,answer_text,select_all
1740639,Personal and Family Health History,836856,"Including yourself, who in your family has had other condition(s)? Select all that apply.",43529619,"Including yourself, who in your family has had other condition(s)? - Father",3,Father,1
1740639,Personal and Family Health History,836857,"Including yourself, who in your family has had reactions to anesthesia (such as hyperthermia)? Select all that apply.",43529756,"Including yourself, who in your family has had reactions to anesthesia (such as hyperthermia)? - Father",3,Father,1
1740639,Personal and Family Health History,836858,"Including yourself, who in your family has had chronic lung disease (COPD, emphysema, or bronchitis)? Select all that apply.",43528550,"Including yourself, who in your family has had chronic lung disease (COPD, emphysema, or bronchitis)? - Father",3,Father,1
1740639,Personal and Family Health History,836859,"Including yourself, who in your family has had fibromyalgia? Select all that apply.",43528708,"Including yourself, who in your family has had fibromyalgia? - Father",3,Father,1
1740639,Personal and Family Health History,836860,"Including yourself, who in your family has had pseudogout (CPPD)? Select all that apply.",43529741,"Including yourself, who in your family has had pseudogout (CPPD)? - Father",3,Father,1
1740639,Personal and Family Health History,836876,"Including yourself, who in your family has had coronary artery/coronary heart disease? Select all that apply.",43528592,"Including yourself, who in your family has had coronary artery/coronary heart disease? - Father",3,Father,1
1585855,Lifestyle,903058,Past 3 Month Use Frequency: Prescription Stimulant 3 Month Use,1585665,Prescription Stimulant 3 Month Use: Monthly,3,Monthly,0
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,905052,Which vaccine did you receive for your first dose of the COVID-19 vaccination?,596880,Pfizer (Pfizer-BioNTech),3,Pfizer (Pfizer-BioNTech),0
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,905056,Which vaccine did you receive for your second dose of the COVID-19 vaccination?,596880,Pfizer (Pfizer-BioNTech),3,Pfizer (Pfizer-BioNTech),0
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,905057,"When a second COVID-19 vaccine is available to you, how likely are you to get vaccinated?",1310086,I do not know yet,3,I do not know yet,0
1333342,COVID-19 Participant Experience (COPE) Survey,1310050,Do you think you have had COVID-19? When did your symptoms begin?,1310110,May or June 2020,3,May or June 2020,0
1333342,COVID-19 Participant Experience (COPE) Survey,1310051,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people. How often did you wear a face mask or face covering?",1332914,Most of the time,3,Most of the time,0
1333342,COVID-19 Participant Experience (COPE) Survey,1310052,"Thinking about your current social habits, in the last 5 days: I have gone to my workplace or volunteer site that is outside my home. How often did you wear a face mask or face covering?",1332914,Most of the time,3,Most of the time,0
1333342,COVID-19 Participant Experience (COPE) Survey,1310053,"Thinking about your current social habits, in the last 5 days: I have visited nursing homes or long-term care facilities (outside of work duties). How often did you wear a face mask or face covering?",1332914,Most of the time,3,Most of the time,0
1333342,COVID-19 Participant Experience (COPE) Survey,1310056,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were just for fun.How often did you wear a face mask or face covering?",1332914,Most of the time,3,Most of the time,0
1333342,COVID-19 Participant Experience (COPE) Survey,1310060,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 but LESS than 50 people. How often did you wear a face mask or face covering?",1332914,Most of the time,3,Most of the time,0
1333342,COVID-19 Participant Experience (COPE) Survey,1310062,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. How often did you wear a face mask or face covering?",1332914,Most of the time,3,Most of the time,0
1333342,COVID-19 Participant Experience (COPE) Survey,1310067,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. What was the purpose of the large gathering?",1310045,"Community events (concerts, sporting events, etc.)",3,"Community events (concerts, sporting events, etc.)",0
1741006,New Year 2022 Minute Survey on COVID-19 Vaccines,1310132,"When a COVID-19 vaccine is available to you, how likely are you to get vaccinated?",1310086,I do not know yet,3,I do not know yet,0
1333342,COVID-19 Participant Experience (COPE) Survey,1310133,"If you know it, what is your blood group?",1310069,AB,3,AB,0
1333342,COVID-19 Participant Experience (COPE) Survey,1310134,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people.",1333306,Most days (3-4 days),3,Most days (3-4 days),0
1333342,COVID-19 Participant Experience (COPE) Survey,1310136,"In the past month, did you have a child(ren) enrolled in childcare centers, schools, or colleges that are learning remotely because of COVID-19?",1310130,"Yes, at home part of the time",3,"Yes, at home part of the time",0
1333342,COVID-19 Participant Experience (COPE) Survey,1310139,"Compared with when they were in in person school or a childcare center, how much time are you spending on helping your children with learning activities provided by their schools or childcare center?",1310070,About the same,3,About the same,0
1333342,COVID-19 Participant Experience (COPE) Survey,1310143,Were any of your tests for COVID-19 positive?,1332740,Waiting for results,3,Waiting for results,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332734,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 people.",1333306,Most days (3-4 days),3,Most days (3-4 days),0
1333342,COVID-19 Participant Experience (COPE) Survey,1332735,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people.",1333306,Most days (3-4 days),3,Most days (3-4 days),0
1333342,COVID-19 Participant Experience (COPE) Survey,1332738,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were just for fun",1333306,Most days (3-4 days),3,Most days (3-4 days),0
1333342,COVID-19 Participant Experience (COPE) Survey,1332739,"Please select the response that best reflects your behavior in the past month. Regardless of what happens to me, I believe I can control my reaction to it.",1332941,Neutral,3,Neutral,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332741,Please select the response that best reflects your behavior in the past month. I actively look for ways to replace the losses I encounter in life.,1332941,Neutral,3,Neutral,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332746,How often did you use inhalants?,1333307,1-5 times per week,3,1-5 times per week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332747,Do you think you have used more or less methamphetamine in the past month than you used to?,1332799,More often than usual,3,More often than usual,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332748,"Thinking about your current social habits, in the last 5 days: I have stayed home all day (aside from time spent outdoors, but never closer than 6 feet from people who are not from my home).",1333306,Most days (3-4 days),3,Most days (3-4 days),0
1333342,COVID-19 Participant Experience (COPE) Survey,1332749,"Choose the answer that best describes how you felt in the past month. In general, how happy are you?",1332776,Moderately unhappy,3,Moderately unhappy,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332750,Choose the answer that best describes how you felt in the past month. To what extent do you feel your life to be meaningful?,1333000,A moderate amount,3,A moderate amount,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332751,How often did you use synthetic marijuana or fake weed?,1333307,1-5 times per week,3,1-5 times per week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332752,How often did you use prescription sedatives or prescription sleeping pills?,1333307,1-5 times per week,3,1-5 times per week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332753,How often did you use cocaine?,1333307,1-5 times per week,3,1-5 times per week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332754,How often did you use hallucinogens?,1333307,1-5 times per week,3,1-5 times per week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332755,How often did you use prescription stimulants?,1333307,1-5 times per week,3,1-5 times per week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332762,"Thinking about your current social habits, in the last 5 days: I have visited nursing homes or long-term care facilities (outside of work duties).",1333306,Most days (3-4 days),3,Most days (3-4 days),0
1333342,COVID-19 Participant Experience (COPE) Survey,1332763,"Have you EVER been near someone that you know, or suspect, had COVID-19 (such as co-workers, family members, or others)? Select all that apply.",1333320,"Yes, known COVID-19",3,"Yes, known COVID-19",0
1333342,COVID-19 Participant Experience (COPE) Survey,1332767,"In the past month: Did someone in your home smoke tobacco/nicotine (including cigarettes, cigar, cigarillos, pipes, hookah) every day, some days, or not at all?",1332939,"Yes, Some days",3,"Yes, Some days",0
1333342,COVID-19 Participant Experience (COPE) Survey,1332793,In the past month: How many standard drinks containing alcohol do you have on a typical day?,1332736,5 or 6,3,5 or 6,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332794,"In the last month, how often have you felt that you were unable to control the important things in your life?",1332930,Sometimes,3,Sometimes,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332795,How often did you use prescription opioids?,1333307,1-5 times per week,3,1-5 times per week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332796,How often did you use heroin?,1333307,1-5 times per week,3,1-5 times per week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332797,How often did you use synthetic stimulants?,1333307,1-5 times per week,3,1-5 times per week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332801,Do you think you have used more or less cannabis in the past month than you used to?,1332799,More often than usual,3,More often than usual,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332803,Do you think you have used more or less synthetic marijuana or fake weed in the past month than you used to?,1332799,More often than usual,3,More often than usual,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332805,Do you think you have used more or less cocaine in the past month than you used to?,1332799,More often than usual,3,More often than usual,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332807,Do you think you have used more or less prescription stimulants in the past month than you used to?,1332799,More often than usual,3,More often than usual,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332820,Do you think you have used more or less synthetic stimulants in the past month than you used to?,1332799,More often than usual,3,More often than usual,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332822,Do you think you have used more or less inhalants in the past month than you used to?,1332799,More often than usual,3,More often than usual,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332826,Do you think you have used more or less prescription sedatives or prescription sleeping pills in the past month than you used to?,1332799,More often than usual,3,More often than usual,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332829,Do you think you have used more or less hallucinogens in the past month than you used to?,1332799,More often than usual,3,More often than usual,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332831,Do you think you have used more or less heroin in the past month than you used to?,1332799,More often than usual,3,More often than usual,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332833,What is your current marital status?,1332942,Separated,3,Separated,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332835,"Choose the answer that best describes how you felt in the past month. In uncertain times, I usually expect the best.",1332731,I neither agree nor disagree,3,I neither agree nor disagree,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332848,Please select the response that best reflects your behavior in the past month. I believe I can grow in positive ways by dealing with difficult situations.,1332941,Neutral,3,Neutral,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332853,In the past month: How often do you have six or more drinks containing alcohol on one occasion?,1332943,Weekly,3,Weekly,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332854,"In the last month, how often have you felt nervous and stressed",1332930,Sometimes,3,Sometimes,0
1703970,Emotional Health History and Well-Being,1332857,"During your first 18 years of life, how often did your parents or adults in your home ever slap, hit, kick, punch or beat each other up?",1704088,More than once,3,More than once,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332861,"In the last month, how often have you felt confident about your ability to handle your personal problems?",1332930,Sometimes,3,Sometimes,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332862,"In the last month, how often have you felt that things were going your way?",1332930,Sometimes,3,Sometimes,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332863,"In the last month, how often have you found that you could not cope with all the things that you had to do?",1332930,Sometimes,3,Sometimes,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332866,"In the past 7 days, other things kept making me think about COVID-19.",1332925,Moderately,3,Moderately,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332867,"In the past 7 days, I had trouble concentrating.",1332925,Moderately,3,Moderately,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332868,"In the last month, how often have you felt that you were on top of things?",1332930,Sometimes,3,Sometimes,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332869,"In the last month, how often have you been angered because of things that were outside of your control?",1332930,Sometimes,3,Sometimes,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332876,In the past month: How often do you have a drink containing alcohol?,1333316,2-4 times a month,3,2-4 times a month,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332878,"In the last month, how often have you been upset because of something that happened unexpectedly?",1332930,Sometimes,3,Sometimes,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332880,What do you think is the main reason(s) for these experiences? Select all that apply.,1332882,Your Race,3,Your Race,1
1333342,COVID-19 Participant Experience (COPE) Survey,1332935,"In your day-to-day life, how often did this happen to you during the past month? People act as if they think you are dishonest.",1332782,At least once a week,3,At least once a week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332937,"In your day-to-day life, how often did this happen to you during the past month? People act as if they're better than you are.",1332782,At least once a week,3,At least once a week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332944,"In the last month, how often have you been able to control irritations in your life?",1332930,Sometimes,3,Sometimes,0
1703970,Emotional Health History and Well-Being,1332951,"During your first 18 years of life, how often did anyone at least 5 years older than you or an adult, ever touch you sexually?",1704088,More than once,3,More than once,0
1333342,COVID-19 Participant Experience (COPE) Survey,1332998,"In the last month, how often have you felt difficulties were piling up so high that you could not overcome them?",1332930,Sometimes,3,Very Often,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333004,How often did you use methamphetamine?,1333307,1-5 times per week,3,1-5 times per week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333011,"In the past month: Did you smoke tobacco/nicotine (including cigarettes, cigar, cigarillos, pipes, hookah) every day, some days, or not at all?",1332939,"Yes, Some days",3,"Yes, Some days",0
1333342,COVID-19 Participant Experience (COPE) Survey,1333013,How often did you use cannabis?,1333307,1-5 times per week,3,1-5 times per week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333016,What type of household do you live in?,1333323,Two-bedroom apartment,3,Two-bedroom apartment,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333019,Do you think you have used more or less prescription opioids in the past month than you used to?,1332799,More often than usual,3,More often than usual,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333020,How often did you use the other substance?,1333307,1-5 times per week,3,1-5 times per week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333022,Do you think you have used more or less of the other substance in the past month than you used to?,1332799,More often than usual,3,More often than usual,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333024,Please select the response that best reflects your behavior in the past month. I look for creative ways to alter difficult situations.,1332941,Neutral,3,Neutral,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333102,"In the past month, have recommendations for socially distancing caused stress for you?",1332885,Somewhat,3,Somewhat,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333105,"Thinking about your current social habits, in the last 5 days: I have gone to my workplace or volunteer site that is outside my home.",1333306,Most days (3-4 days),3,Most days (3-4 days),0
1333342,COVID-19 Participant Experience (COPE) Survey,1333119,"Thinking about these activities in the last 5 days, my social interaction with people outside my home was.",1333008,About the same as normal,3,About the same as normal,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333120,Choose the answer that is true for you in the past month. I am unhappy being so withdrawn.,1332930,Sometimes,3,Sometimes,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333121,"In the past 2 weeks, how often have you been bothered by the following problem? Becoming easily annoyed or irritable.",1332906,More than half the days,3,More than half the days,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333163,Choose the answer that best describes how often you can find this kind of support in the past month. Someone to confide in or talk to about yourself or your problems.,1332932,Some of the time,3,Some of the time,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333164,Choose the answer that is true for you in the past month. I can find companionship when I want it.,1332930,Sometimes,3,Sometimes,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333165,Choose the answer that best describes how often you can find this kind of support in the past month. Someone to do things with to help you get your mind off things.,1332932,Some of the time,3,Some of the time,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333166,Choose the answer that is true for you in the past month. People are around me but not with me.,1332930,Sometimes,3,Sometimes,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333167,"In the past 2 weeks, how often have you been bothered by the following problem? Not being able to stop or control worrying.",1332906,More than half the days,3,More than half the days,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333168,Choose the answer that best describes how often you can find this kind of support in the past month. Someone to take you to the doctor if you needed it.,1332932,Some of the time,3,Some of the time,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333182,Choose the answer that is true for you in the past month. I feel left out.,1332930,Sometimes,3,Sometimes,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333183,Choose the answer that is true for you in the past month. I feel isolated from others.,1332930,Sometimes,3,Sometimes,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333184,"In the past 2 weeks, how often have you been bothered by the following problem? Worrying too much about different things.",1332906,More than half the days,3,More than half the days,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333185,Choose the answer that best describes how often you can find this kind of support in the past month. Someone to prepare your meals if you were unable to do it yourself.,1332932,Some of the time,3,Some of the time,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333186,Choose the answer that is true for you in the past month. There is no one I can turn to.,1332930,Sometimes,3,Sometimes,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333187,"In the past 2 weeks, how often have you been bothered by the following problem? Trouble relaxing.",1332906,More than half the days,3,More than half the days,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333188,Choose the answer that best describes how often you can find this kind of support in the past month. Someone to help with daily chores if you were sick.,1332932,Some of the time,3,Some of the time,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333189,"In the past 2 weeks, how often have you been bothered by the following problem? Being so restless that it's hard to sit still.",1332906,More than half the days,3,More than half the days,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333190,Choose the answer that best describes how often you can find this kind of support in the past month. Someone to have a good time with.,1332932,Some of the time,3,Some of the time,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333191,Choose the answer that best describes how often you can find this kind of support in the past month. Someone to turn to for suggestions about how to deal with a personal problem.,1332932,Some of the time,3,Some of the time,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333192,"In the past 2 weeks, how often have you been bothered by the following problem? Feeling afraid as if something awful might happen.",1332906,More than half the days,3,More than half the days,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333193,Choose the answer that best describes how often you can find this kind of support in the past month. Someone who understands your problems.,1332932,Some of the time,3,Some of the time,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333194,Choose the answer that best describes how often you can find this kind of support in the past month. Someone to love and make you feel wanted.,1332932,Some of the time,3,Some of the time,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333195,"In the past 2 weeks, how often have you been bothered by the following problem? Feeling nervous, anxious, or on edge.",1332906,More than half the days,3,More than half the days,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333200,Choose the answer that best describes how often you can find this kind of support in the past month. Someone to help you if you were confined to bed.,1332932,Some of the time,3,Some of the time,0
1703970,Emotional Health History and Well-Being,1333202,"During your first 18 years of life, how often did anyone at least 5 years older than you or an adult, try to make you touch them sexually?",1704088,More than once,3,More than once,0
1703970,Emotional Health History and Well-Being,1333203,"During your first 18 years of life, how often did anyone at least 5 years older than you or an adult, force you to have sex?",1704088,More than once,3,More than once,0
1703970,Emotional Health History and Well-Being,1333210,"Before age 18, how often did a parent or adult in your home ever hit, beat, kick, or physically hurt you in any way? Do not include spanking. Would you say",1704088,More than once,3,More than once,0
1703970,Emotional Health History and Well-Being,1333212,"During your first 18 years of life, how often did a parent or adult in your home ever swear at you, insult you, or put you down?",1704088,More than once,3,More than once,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333216,Choose the answer that is true for you in the past month. I lack companionship.,1332930,Sometimes,3,Sometimes,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333221,Choose the answer that is true for you in the past month. I am an outgoing person.,1332930,Sometimes,3,Sometimes,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333292,"In the past 7 days, I felt watchful or on-guard.",1332925,Moderately,3,Moderately,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333293,"In your day-to-day life, how often did this happen to you during the past month? You are threatened or harassed.",1332782,At least once a week,3,At least once a week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333295,"In the past 7 days, I was aware that I still had a lot of feelings about COVID-19, but I didn't deal with them.",1332925,Moderately,3,Moderately,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333296,"In the past 7 days, I tried not to think about COVID-19.",1332925,Moderately,3,Moderately,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333298,"In your day-to-day life, how often did this happen to you during the past month? You are called names or insulted.",1332782,At least once a week,3,At least once a week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333299,"In the past month: Did you use any type of electronic nicotine product? This includes e- cigarettes, vape pens, hookah pens, personal vaporizers and mods, e-cigars, e-pipes, and e-hookahs.",1332939,"Yes, Some days",3,"Yes, Some days",0
1333342,COVID-19 Participant Experience (COPE) Survey,1333300,"Now, thinking about the COVID-19 recommendations and mandates...How often in the past month are you doing the recommended pandemic hygiene?",1333232,Most of the time; I try my best,3,Most of the time; I try my best,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333301,"Thinking about your current social habits, in the last 5 days: I have been in close contact with someone who is in a risk group for COVID-19. This includes someone inside or outside of your household.",1333306,Most days (3-4 days),3,Most days (3-4 days),0
1333342,COVID-19 Participant Experience (COPE) Survey,1333303,"In the past 7 days, I thought about COVID-19 when I didn't mean to.",1332925,Moderately,3,Moderately,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333311,"In your day-to-day life, how often did this happen to you during the past month? You are treated with less respect than other people are.",1332782,At least once a week,3,At least once a week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333312,"In your day-to-day life, how often did this happen to you during the past month? You receive poorer service than other people at restaurants or stores.",1332782,At least once a week,3,At least once a week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333313,"In your day-to-day life, how often did this happen to you during the past month? People act as if they think you are not smart.",1332782,At least once a week,3,At least once a week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333314,"In your day-to-day life, how often did this happen to you during the past month? People act as if they are afraid of you.",1332782,At least once a week,3,At least once a week,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333326,Was the test for COVID-19 positive?,1332740,Waiting for results,3,Waiting for results,0
1333342,COVID-19 Participant Experience (COPE) Survey,1333328,"In your day-to-day life, how often did this happen to you during the past month? You are treated with less courtesy than other people are.",1332782,At least once a week,3,At least once a week,0
43529712,Personal Medical History,1384393,"About how old were you when you were first told you had chronic lung disease (COPD, emphysema, or bronchitis)?",1384961,"About how old were you when you were first told you had chronic lung disease (COPD, emphysema, or bronchitis)? - Adult (18-64)",3,Adult (18-64),0
43529712,Personal Medical History,1384394,About how old were you when you were first told you had other condition(s)?,1385588,About how old were you when you were first told you had other condition(s)? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384399,"About how old were you when you were first told you had other bone, joint, or muscle condition(s)?",1385273,"About how old were you when you were first told you had other bone, joint, or muscle condition(s)? - Adult (18-64)",3,Adult (18-64),0
43529712,Personal Medical History,1384416,About how old were you when you were first told you had shingles?,1384755,About how old were you when you were first told you had shingles? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384425,About how old were you when you were first told you had other mental health or substance use condition(s)?,1385603,About how old were you when you were first told you had other mental health or substance use condition(s)? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384426,About how old were you when you were first told you had cerebral palsy?,1384922,About how old were you when you were first told you had cerebral palsy? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384432,About how old were you when you were first told you had Lyme disease?,1385213,About how old were you when you were first told you had Lyme disease? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384438,About how old were you when you were first told you had severe acute respiratory syndrome (SARS)?,1384761,About how old were you when you were first told you had severe acute respiratory syndrome (SARS)? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384448,About how old were you when you were first told you had peripheral vascular disease?,1385344,About how old were you when you were first told you had peripheral vascular disease? - Adult (18-64),3,Adult (18-64),0
1586134,The Basics,1384450,Insurance: Insurance Type,1384516,Insurance Type: Indian Health Service,3,Indian Health Service,1
43529712,Personal Medical History,1384456,About how old were you when you were first told you had other brain or nervous system condition(s)?,1385062,About how old were you when you were first told you had other brain or nervous system condition(s)? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384462,About how old were you when you were first told you had other heart or blood condition(s)?,1384908,About how old were you when you were first told you had other heart or blood condition(s)? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384466,About how old were you when you were first told you had ovarian cancer?,1385149,About how old were you when you were first told you had ovarian cancer? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384470,About how old were you when you were first told you had other arthritis?,1384783,About how old were you when you were first told you had other arthritis? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384479,About how old were you when you were first told you had rheumatoid arthritis (RA)?,1385101,About how old were you when you were first told you had rheumatoid arthritis (RA)? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384492,About how old were you when you were first told you had Zika virus?,1385019,About how old were you when you were first told you had Zika virus? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384494,About how old were you when you were first told you had celiac disease?,1385599,About how old were you when you were first told you had celiac disease? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384509,About how old were you when you were first told you had polycystic ovarian syndrome?,1385626,About how old were you when you were first told you had polycystic ovarian syndrome? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384513,About how old were you when you were first told you had pseudogout (CPPD)?,1384803,About how old were you when you were first told you had pseudogout (CPPD)? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384514,About how old were you when you were first told you had a drug use disorder?,1385606,About how old were you when you were first told you had a drug use disorder? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384542,About how old were you when you were first told you had fibroids?,1385035,About how old were you when you were first told you had fibroids? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384543,About how old were you when you were first told you had prediabetes?,1385033,About how old were you when you were first told you had prediabetes? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384552,About how old were you when you were first told you had dengue fever?,1385523,About how old were you when you were first told you had dengue fever? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384554,About how old were you when you were first told you had astigmatism?,1385280,About how old were you when you were first told you had astigmatism? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384569,About how old were you when you were first told you had reactions to anesthesia (such as hyperthermia)?,1385220,About how old were you when you were first told you had reactions to anesthesia (such as hyperthermia)? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384573,"About how old were you when you were first told you had sexually transmitted infections (gonorrhea, syphilis, chlamydia)?",1385145,"About how old were you when you were first told you had sexually transmitted infections (gonorrhea, syphilis, chlamydia)? - Adult (18-64)",3,Adult (18-64),0
43529712,Personal Medical History,1384574,About how old were you when you were first told you had autism spectrum disorder?,1384787,About how old were you when you were first told you had autism spectrum disorder? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384611,About how old were you when you were first told you had osteoarthritis?,1385123,About how old were you when you were first told you had osteoarthritis? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384619,About how old were you when you were first told you had hepatitis A?,1385544,About how old were you when you were first told you had hepatitis A? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384620,About how old were you when you were first told you had hepatitis B?,1384814,About how old were you when you were first told you had hepatitis B? - Adult (18-64),3,Adult (18-64),0
43529712,Personal Medical History,1384621,About how old were you when you were first told you had recurrent yeast infections?,1385266,About how old were you when you were first told you had recurrent yeast infections? - Adult (18-64),3,Adult (18-64),0
